CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription Duration,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2453,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1730,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2189,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1831,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2766,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1242,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2190,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2181,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2924,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2217,366,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2682,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2704,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1891,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2477,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1104,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1271,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1962,365,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1739,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1116,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2871,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1560,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1221,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2632,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2063,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1273,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1147,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2833,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1205,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2025,365,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2531,366,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2804,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1443,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1825,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1208,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2255,366,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2144,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2436,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2585,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2257,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2451,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1143,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1161,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1406,366,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1657,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1660,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1236,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2040,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1659,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1901,366,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1852,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1388,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1004,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1155,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2038,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2583,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1823,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1830,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2871,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1270,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2889,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1313,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1724,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2043,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1067,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1053,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2869,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1976,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2371,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1866,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2987,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1218,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2747,365,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2660,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2465,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2597,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2727,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2181,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1016,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2695,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2925,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1241,365,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2103,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2742,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2379,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1967,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2346,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2216,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1585,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1859,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1316,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1391,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2102,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1023,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1409,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2393,366,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2539,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2754,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1709,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1260,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1028,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1868,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1997,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2489,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1106,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2260,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1929,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1114,366,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1306,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2897,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2882,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2473,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2095,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1847,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1150,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2921,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1221,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1147,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2364,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2668,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2998,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1373,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1189,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1228,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2423,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2143,365,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1554,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2098,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2301,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1807,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2170,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1155,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1430,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2580,366,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1486,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1808,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2339,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1475,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2703,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2812,365,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2361,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1600,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2327,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1712,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2737,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2919,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2982,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1651,366,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1754,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2745,365,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1263,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2894,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1462,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2333,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2851,365,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2353,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1204,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1269,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1788,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2205,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2101,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1410,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2185,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2382,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2038,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2634,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2214,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1959,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2794,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2655,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2706,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2357,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1843,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2046,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2905,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1738,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2568,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1815,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1608,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2280,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1429,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2088,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1973,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2193,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2715,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1601,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,3000,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2696,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1193,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1053,365,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2908,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2573,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2033,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1309,365,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1296,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1716,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1204,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2490,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2504,365,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1988,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2099,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2128,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2964,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1964,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2650,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2786,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2588,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1707,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1790,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2434,365,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2581,366,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2626,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2417,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2432,365,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1559,366,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2477,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1050,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2641,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1612,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2065,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2612,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1334,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2124,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1783,366,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2011,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2974,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2242,365,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2200,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1040,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2732,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1702,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2305,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2086,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2771,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1569,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1247,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2360,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2040,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1741,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2018,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2165,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2528,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1444,365,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2348,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2817,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1119,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1445,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1915,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1731,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1192,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1668,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2301,365,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1677,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2106,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2479,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2712,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2372,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1421,366,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1778,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1579,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2608,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1759,365,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2429,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1948,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2641,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1247,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2421,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1051,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1773,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1944,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2540,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1008,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2622,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1362,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1213,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2934,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1144,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1736,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1854,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1916,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1619,366,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1493,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1936,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1013,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1917,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2468,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1775,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2542,365,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1864,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1953,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2446,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2713,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1472,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2678,366,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1856,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2924,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1014,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2480,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1685,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1050,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1819,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1837,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2960,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2803,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1371,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1984,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2332,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1519,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2395,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1150,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1892,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2054,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1208,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2066,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1399,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1479,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1254,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1202,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1163,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2785,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1289,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1435,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2289,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1093,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1621,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1799,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1889,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2013,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2201,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1333,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2514,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1148,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1562,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1912,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2210,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2249,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2381,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2637,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1924,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1158,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2066,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2460,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1184,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2904,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1531,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1008,366,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2439,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1651,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2905,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1367,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1690,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2656,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2693,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1769,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1392,366,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1952,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2138,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1246,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2942,366,,,
